Tweet ID,Creator account,Text,Timestamp
1698200629276029033,@CertiKAlert,#CertiKSkynetAlert 🚨  We just saw EOA 0xc6a5 deposit 20 ETH (~$32.6K) into @TornadoCash.   Funds originate from Inferno Drainer phishing contract.  ETH:0x0000DAf60a1BECF1bD617C584Dea964455890000  Stary Vigilant! https://t.co/RbJ7QCmSCl,2023-09-03T05:05:55.000Z,https://twitter.com/CertiKAlert/status/1698200629276029033
1698179390251700641,@CertiKAlert,"#CertiKSkynetAlert  🚨  We are seeing reports that the @ParasHQ Discord server has potentially been #compromised!  Do not click links, mint, or approve any transactions!  Stay vigilant!  https://t.co/YDEzJrvr55",2023-09-03T03:41:31.000Z,https://twitter.com/CertiKAlert/status/1698179390251700641
1698159456193032392,@samczsun,RT @storming0x: The yearn team is aware that yearn fi and yearn finance  domains are currently not working. Until we know more please refra…,2023-09-03T02:22:19.000Z,https://twitter.com/samczsun/status/1698159456193032392
1698142250096845207,@1nf0s3cpt,"Welcome to join us to learn and build together!      We focus on smart contract security (solidity/move/cosmwasm), onchain monitoring, incident analysis, CTF, DeFi research, User asset security, etc. https://t.co/5UHaONiPpt",2023-09-03T01:13:57.000Z,https://twitter.com/1nf0s3cpt/status/1698142250096845207
1698140463700820001,@1nf0s3cpt,"🔥Web3 Security Academy has exceeded 1,500 subscriptions.  👉Subscribe (free): https://t.co/sVdzzEoc6g  🚀We are collaborating with @xrexinc @SlowMist_Team @GoPlusSecurity , @realScamSniffer @Beosin_com @0xKekkai @WTFAcademy_ @MoveBit_ @chainlight_io  #web3sec #academy https://t.co/b4osV6rtDU",2023-09-03T01:06:51.000Z,https://twitter.com/1nf0s3cpt/status/1698140463700820001
1698138730320568547,@Intell_On_Chain,"I'm just going to say it!  @MetaSleuth by @BlockSecTeam is becoming even more powerful by the day. For example, previously you clicked ""Analyze"" and it expanded the chart dramatically, taking up a lot of computational power. I had several charts that crashed as a result (as they… https://t.co/dUT4Uq7zS1 https://t.co/DMA7NuDaCB",2023-09-03T00:59:57.000Z,https://twitter.com/Intell_On_Chain/status/1698138730320568547
1698060399537504392,@Intell_On_Chain,RT @Cap_Plantain: SMS 2FA has become the boogeyman on 𝕏 but there's something 𝗲𝘃𝗲𝗻 𝘄𝗼𝗿𝘀𝗲...  SMS password recovery  I'm guessing you're mor…,2023-09-02T19:48:42.000Z,https://twitter.com/Intell_On_Chain/status/1698060399537504392
1698043369648422948,@DoraHacks,"Hey fam, BNBChain #opBNB &amp; #Greenfield Hackathon is officially in its final countdown! Only 3 days left to submit your projects🚀  Our prizes are categorized plus special rewards for regional builders! Be sure to explore the exciting details right here👇https://t.co/RjKqhm2oZ7",2023-09-02T18:41:02.000Z,https://twitter.com/DoraHacks/status/1698043369648422948
1698036138038989199,@CertiKAlert,#CertiKSkynetAlert 🚨   Beware of a fake friend tech token airdrop being promoted on social media.  Do not interact with hxxps://friends-tech.digital/    Stay safe! https://t.co/rPzWdUkMxq,2023-09-02T18:12:17.000Z,https://twitter.com/CertiKAlert/status/1698036138038989199
1698015564491305118,@SlowMist_Team,Thanks for the shoutout 😁 https://t.co/Ng9sznJa7F,2023-09-02T16:50:32.000Z,https://twitter.com/SlowMist_Team/status/1698015564491305118
1698011643328766159,@Intell_On_Chain,"@zachxbt @LouisCooper_ @zachxtb @dknugo Whilst it's admirable to do investigations for free, I don't think people appreciate how much effort is actually required.",2023-09-02T16:34:57.000Z,https://twitter.com/Intell_On_Chain/status/1698011643328766159
1698004437451903176,@DoraHacks,"Workshop Series Ep04 of #akashathon powered by @akashnet_  is coming soon 🚀 Join us to dive into the Incentivized IBC Smart Contracts w/ @aelesbao 🌟  ⏰ September 4th, 9AM PDT 📺 Binance: https://t.co/FyYbKbAPCQ 📺 Youtube: https://t.co/u3CvUdmRwk https://t.co/e7D8FiYvko",2023-09-02T16:06:19.000Z,https://twitter.com/DoraHacks/status/1698004437451903176
1697866682948026791,@CertiKAlert,1/ the phishing site connects to domain squirrel-fund[.]com. This domain connects to various other phishing sites including:  claim-steadystack[.]com/ claim-doodles[.]com/ discoparrot[.]com/ claim-lilpudgys[.]com/ optimismblock[.]com/  As well as many others,2023-09-02T06:58:56.000Z,https://twitter.com/CertiKAlert/status/1697866682948026791
1697866682100809819,@CertiKAlert,#CertiKSkynetAlert 🚨  Beware of a fake Apecoin airdrop being promoted by a gold tick X account.  Do not interact with hxxps://rewards-apecoin.net/  Site connects to a known wallet drainer  https://t.co/stq1V3PW3y,2023-09-02T06:58:56.000Z,https://twitter.com/CertiKAlert/status/1697866682100809819
1697792471932211555,@AegisWeb3,"🚨PHISHING ALERT🚨  AegisWeb3 has identified numerous phishing websites that are impersonating @circle .  It is concerning that some of the phishing websites are being promoted by verified X accounts. Additionally, some of these websites are connected to known drainers.  Stay… https://t.co/prVZq00NBE https://t.co/DJeXGgMbgd",2023-09-02T02:04:03.000Z,https://twitter.com/AegisWeb3/status/1697792471932211555
1697789298131759470,@PeckShieldAlert,#PeckShieldAlert #MEVBoost 💸💸💸 A validator rewarded 74.01 ETH ($120.5k) via the beaverbuild relay @ block#18045576 . The #MEV bot bribed with 75.19 eth to backrun the large WETH-USDT swap via https://t.co/75yiUCuf7R: USDT/WBTC/WETH Pool: https://t.co/Ai6x3Jwfda,2023-09-02T01:51:26.000Z,https://twitter.com/PeckShieldAlert/status/1697789298131759470
1697785871700041935,@code4rena,🏁 Findings summary  High risk findings: 8 unique (99 total) Med risk findings: 3 total (3 total) Top reporters: RED-LOTUS-REACH (QA) and catellatech (adv analysis)  Read more: https://t.co/xrOM57TmMH (2/2),2023-09-02T01:37:49.000Z,https://twitter.com/code4rena/status/1697785871700041935
1697785637750091864,@code4rena,"Awards have been announced for the $36,500 USDC @CantoPublic veRWA audit 🤝  Top 5: 🥇 @Xc1008Cui - $7,120.54 USDC 🥈 bart1e - $3,374.01 USDC 🥉 @deadrosesxyz - $2,554.76 USDC 🏅 0xDetermination - $2,539.35 USDC 🏅 @franfraneth - $2,133.21 USDC (1/2) https://t.co/RpjivISOhN",2023-09-02T01:36:54.000Z,https://twitter.com/code4rena/status/1697785637750091864
1697737171631816927,@CertiKAlert,"#CertiKSkynetAlert🚨  34 major attacks were recorded in August totalling a loss of ~$44.6M.  As always, make sure a project has an audit &amp; KYC before investing!  Remember to always #DYOR and read the audit reports! https://t.co/x5UVpNUIyr",2023-09-01T22:24:18.000Z,https://twitter.com/CertiKAlert/status/1697737171631816927
1697728109489901898,@CertiKAlert,#CertiKSkynetAlert🚨  We have detected an exit scam on @CoredeFinance   ETH: 0x6fe397b88675beb98797e14eeaf84021e5c054c9  Which has dropped 100%  The EOA (0x18500) profited 27 ETH (~$43.9k).  Stay vigilant! https://t.co/0gwKnnOFnn,2023-09-01T21:48:18.000Z,https://twitter.com/CertiKAlert/status/1697728109489901898
1697725319178817587,@CertiKAlert,#CertiKSkynetAlert 🚨  Beware of a fake Beefy Finance X account promoting a fake airdrop.   Do not interact with hxxps://beefy.gifts/claim  The site connects to a known wallet drainer  Stay safe!  https://t.co/Ar3l5qaE81,2023-09-01T21:37:12.000Z,https://twitter.com/CertiKAlert/status/1697725319178817587
1697720220230566019,@CertiKAlert,#CertiKSkynetAlert 🚨  We have seen EOA 0x51feA deposit ~342 BNB into @TornadoCash   Funds originate from a Fake Celestia (TIA)  BSC:0xe5b9556542137acc6b81d3fd708aefd1152fb087  https://t.co/L3YcaS3i8p https://t.co/YqGOosmEaL,2023-09-01T21:16:57.000Z,https://twitter.com/CertiKAlert/status/1697720220230566019
1697700935579935066,@code4rena,"They're back for round 2! @OndoFinance's latest Code4rena audit has just begun 🤝  With $36,500 USDC on the table, the best time to start is now: https://t.co/KFlMnwKPvw https://t.co/y5dGWI5s4c",2023-09-01T20:00:19.000Z,https://twitter.com/code4rena/status/1697700935579935066
1697662848179020208,@CertiKAlert,#CertiKSkynetAlert 🚨  The @BalthazarDao discord server vanity link was compromised and there is a scammer operating that server.  See official link below👇 https://t.co/TNuHkmoKUx  Stay Safe! https://t.co/kH0BfTBfVu,2023-09-01T17:28:58.000Z,https://twitter.com/CertiKAlert/status/1697662848179020208
1697648580784271396,@bneiluj,Who would have thought that such marriages could help you evade a $3.5 billion debt to creditors? 3AC 💸 https://t.co/6OoWbwSqej https://t.co/Jnq5NrTO9J,2023-09-01T16:32:17.000Z,https://twitter.com/bneiluj/status/1697648580784271396
1697646525109744081,@code4rena,Elevate your learning curve 📈  Our contest reports are a trove of insights waiting to be explored: https://t.co/tqR2VL3VUe https://t.co/pcTd5izfma,2023-09-01T16:24:06.000Z,https://twitter.com/code4rena/status/1697646525109744081
1697637875502751984,@immunefi,"#ImmunefiStats       Whitehats helped SO MANY PROJECTS in August and were rewarded with big payouts.   Our platform is humming 24/7 with submissions.  If you want to be a part of the September stats, it's time to get hunting:) https://t.co/DjFfSqgXJa",2023-09-01T15:49:44.000Z,https://twitter.com/immunefi/status/1697637875502751984
1697630689837945014,@0xVazi,@optimizoor,2023-09-01T15:21:11.000Z,https://twitter.com/0xVazi/status/1697630689837945014
1697628671748551094,@0xVazi,"I wonder why @OpenZeppelin ERC-721 implementation revert when check balanceOf(address(0)), as address 0 can technically hold tokens, while the same implementation send tokens to address(0) when burning hmmm @0xmonsoon https://t.co/pQC3qXOCzo",2023-09-01T15:13:10.000Z,https://twitter.com/0xVazi/status/1697628671748551094
1697625187783487868,@CertiKAlert,"#CertiKSkynetAlert 🚨  Since last Friday we recorded 12 incidents resulting in ~$8.6M in losses.  So far 5 Discord Hacks, 3 Phishing attacks and 1 Twitter Hack.  Stay vigilant &amp; #DYOR! https://t.co/KvdxZUO3wO https://t.co/2CLMvQ3muV",2023-09-01T14:59:19.000Z,https://twitter.com/CertiKAlert/status/1697625187783487868
1697616801104810349,@immunefi,#LeaderboardWeeklyUpdate!  Here's a whitehat who's on fire this week:  👉 Blockian: moved to 65th from 70th!  Congratulations!  https://t.co/s8NyEAjjEN,2023-09-01T14:26:00.000Z,https://twitter.com/immunefi/status/1697616801104810349
1697611024742940964,@DeDotFiSecurity,"Speaker Announcement🎉👀  @MosheMalawach, Founder of @aleph_im, will be speaking at the #Web3SecurityConference2023 this Oct 4th in Milan Italy.  Panel 4: Security Education, Innovation and Bounty’s  Join us, Grab Your Tickets Today! https://t.co/APcggU6UFo 👈 https://t.co/4rkV36CoEB",2023-09-01T14:03:03.000Z,https://twitter.com/DeDotFiSecurity/status/1697611024742940964
1697603629601951966,@immunefi,"RT @rom1_millon: Gm, web3 losses exceed $1 billion in 2023 😔  Only in August, $23,4 millions were lost and 67,7% due to hacks. For more det…",2023-09-01T13:33:39.000Z,https://twitter.com/immunefi/status/1697603629601951966
1697586724665225435,@DeDotFiSecurity,3/ Vulnerability detected with @DeDotFi Antivirus can be checked here: https://t.co/OlO5LstGWw  You can check the project safety using our Telegram Security Bot: https://t.co/u4iV7M96hs  Stay Vigilant 🛡,2023-09-01T12:26:29.000Z,https://twitter.com/DeDotFiSecurity/status/1697586724665225435
1697586721506853138,@DeDotFiSecurity,2/ They withdrew funds in 2 txs: https://t.co/7FjPejetHM  https://t.co/f4zJO9n4KI https://t.co/HCsVAwLdbi,2023-09-01T12:26:28.000Z,https://twitter.com/DeDotFiSecurity/status/1697586721506853138
1697586717295784280,@DeDotFiSecurity,"🚨 Suspicious activity detected with TigerMask2nd NFT Collection (TIGER2ND)  Deployer 0x37d...6bb9, withdrew ~44.4 ETH ($73K) from the contract, and then deposited it to @Bybit_Official  The contract allowed privileged transfers without approvals.  On-chain data 👇 https://t.co/57Im9rHW0f",2023-09-01T12:26:27.000Z,https://twitter.com/DeDotFiSecurity/status/1697586717295784280
1701257218258071605,@DoraHacks,"Workshop Ep05 of AEZ Boost Hackathon by @ATOMAccelerator scheduled 🔥 Let's learn How to Integrate Anima w/ Lucas Alloin, Head of Blockchain at @anima_protocol 🚀  ⏰ September 13th at 8am PST 📺 Binance live: https://t.co/oR7pvzaiYN 📺 Youtube: https://t.co/c0WkzRPiZS https://t.co/72SkqiKeCw https://t.co/VTDeWHhm3r",2023-09-11T15:31:43.000Z,https://twitter.com/DoraHacks/status/1701257218258071605
1701255680387162480,@DeDotFiSecurity,@DeDotFi 6/  And that’s it!  If you enjoyed this thread: 1. Follow us @DeDotFi and turn on notifications so you don’t miss out! 2. Retweet the 1st tweet of this thread to help inspire others: https://t.co/TEgEjy0cxk,2023-09-11T15:25:36.000Z,https://twitter.com/DeDotFiSecurity/status/1701255680387162480
1701255515618082842,@DeDotFiSecurity,@DeDotFi 5/  Scanner is equipped with an on-chain governance analysis.  This allows us to see what parameters and functionality can be changed in the smart contract.  And which addresses are capable of doing so. https://t.co/FJm82HYyCX,2023-09-11T15:24:57.000Z,https://twitter.com/DeDotFiSecurity/status/1701255515618082842
1701255398576320714,@DeDotFiSecurity,@DeDotFi 4/  We can also see from the token distribution that the top 4 wallets account for roughly 50% of the total supply.  Hence the Rugpull risk and Dump risk. https://t.co/QoedN0Vj0B,2023-09-11T15:24:29.000Z,https://twitter.com/DeDotFiSecurity/status/1701255398576320714
1701255273812279395,@DeDotFiSecurity,"@DeDotFi 3/  After pasting $BETA ’s contract address in Scanner we can see 4 major red flags:  1. Mintable: A large amount of this token can be minted by a private wallet.  2. Pausable: Token transfers can be paused, preventing swapping or selling.  3. Rugpull Risk  4. Dump Risk https://t.co/wit4aEPsku",2023-09-11T15:23:59.000Z,https://twitter.com/DeDotFiSecurity/status/1701255273812279395
1701255036242694316,@DeDotFiSecurity,"2/  In this thread, we’ll be showing you how to use @DeDotFi ’s Scanner to scan tokens for red flags.  The scanner can be used to spot red flags in projects such as:  - Contract's safety - High-risk issues - Liquidity - Token distribution",2023-09-11T15:23:03.000Z,https://twitter.com/DeDotFiSecurity/status/1701255036242694316
1701250972868088119,@PeckShieldAlert,#PeckShieldAlert #Liquidation The address 0x2c6ab9 has been liquidated ~9.44 $stETH ($14.94K) on AAVE The address 0x92070e has been liquidated ~13.84 $WETH ($21.97K) on AAVE The address 0x5e93a1 has been liquidated ~13.93 $WETH ($22.13K) on AAVE https://t.co/FtLHrVaGXW,2023-09-11T15:06:54.000Z,https://twitter.com/PeckShieldAlert/status/1701250972868088119
1701250969743364487,@PeckShieldAlert,#PeckShieldAlert #Liquidation The address 0x0170 has been liquidated ~59.00 $vBTC ($30.81K) on Venus https://t.co/lfr8jqjGNu,2023-09-11T15:06:53.000Z,https://twitter.com/PeckShieldAlert/status/1701250969743364487
1701249784995053945,@immunefi,RT @Pep1nn: 📢 @immunefi: Updated assets of the past week 🐛💰 🔸Polymesh updated their asset in scope and audit report. 🔸Morpho added 5 assets…,2023-09-11T15:02:11.000Z,https://twitter.com/immunefi/status/1701249784995053945
1701241647533629659,@DoraHacks,"If you have any questions related to this topic or any thoughts on #Astronomy, feel free to drop them in the comments or share them at https://t.co/Hp4615NzDw 🚀",2023-09-11T14:29:50.000Z,https://twitter.com/DoraHacks/status/1701241647533629659
1701241640889811123,@DoraHacks,Hey fellow #Astronomy nerds! 🌌 Join us for our upcoming Dora Dōjō workshop on Gravitational Wave Astronomy with a Precision Pulsar Timing Array Detector featuring Michael Lam (Astronomer / Research Scientist).🌟   ⏰ Sep 13th 9 AM ET 📺 YouTube: https://t.co/nvSI0rhMDj https://t.co/rQchLIaeCm https://t.co/0Rx34osXoN,2023-09-11T14:29:49.000Z,https://twitter.com/DoraHacks/status/1701241640889811123
1701240458133884986,@immunefi,"RT @0xryoma: As a newly minted web3 project, navigating the world of web3 security can be challenging. Besides having an audit, competent e…",2023-09-11T14:25:07.000Z,https://twitter.com/immunefi/status/1701240458133884986
1701239505326338425,@DeDotFiSecurity,"🥁🥁🥁 Exciting news!  Join us at Web3 Security Conference by https://t.co/pBh2j0vIsX and get ready to be inspired by our Incredible Speaker:  🔷 @DomantasPe, CTO from @losslessdefi 🔷 Talk: Predictive Security: How to Spot and Stop Hacks Before They Happen  Thanks to his… https://t.co/gXmMYHLZwH https://t.co/Pm16BM1jCC",2023-09-11T14:21:20.000Z,https://twitter.com/DeDotFiSecurity/status/1701239505326338425
